video_id,count,clicks
cv_8497,1,0
cv_11828,1,0
cv_6148,2,0
cv_7617,1,0
cv_6489,2,0
cv_11756,2,0
cv_9317,2,0
cv_7552,2,0
cv_3214,2,0
cv_11868,1,0
cv_6478,1,0
cv_7468,2,0
cv_8458,1,0
cv_1541,1,0
cv_11218,2,0
cv_1544,2,0
cv_1578,2,0
cv_4171,3,0
cv_12445,2,0
cv_6495,1,0
cv_431,2,0
cv_8932,1,0
cv_12179,2,0
cv_11842,1,0
cv_6487,2,0
cv_1114,2,0
cv_11195,2,0
cv_11865,1,0
cv_5450,2,0
cv_1591,1,0
cv_8419,1,0
cv_9014,2,0
cv_11176,2,0
cv_8990,1,0
cv_461,1,0
cv_3602,1,0
cv_460,2,0
cv_12259,1,0
cv_11903,1,0
cv_11894,1,0
cv_1268,2,0
cv_4489,2,0
cv_8455,1,0
cv_957,2,0
cv_11900,1,0
cv_99,1,0
cv_8948,1,0
cv_8743,1,0
cv_10678,2,0
cv_3924,2,0
cv_4326,1,0
cv_1588,2,0
cv_2917,2,0
cv_919,1,0
cv_8467,1,0
cv_5830,2,0
cv_12267,1,0
cv_8529,1,0
cv_8537,1,0
cv_11184,2,0
cv_3952,1,0
cv_9252,2,0
cv_7320,2,0
cv_8518,1,0
cv_11827,1,0
cv_2869,1,0
cv_9887,2,0
cv_11843,1,0
cv_13113,1,0
cv_11838,1,0
cv_1469,2,0
cv_11188,2,0
cv_8487,1,0
cv_12155,1,0
cv_4478,1,0
cv_9331,1,0
cv_11824,1,0
cv_9333,1,0
cv_8540,1,0
cv_8416,1,0
cv_11768,2,0
cv_9921,2,0
cv_1975,2,0
cv_4321,2,0
cv_9315,1,0
cv_9950,2,0
cv_9052,2,0
cv_146,1,0
cv_6776,2,0
cv_4358,1,0
cv_4370,2,0
cv_114,1,0
cv_9054,1,0
cv_10764,2,0
cv_6851,3,0
cv_8972,1,0
cv_12158,2,0
cv_10767,2,0
cv_12182,1,0
cv_9074,2,0
cv_8971,1,0
cv_4825,2,0
cv_1542,2,0
cv_7353,1,0
cv_11583,2,0
cv_1335,2,0
cv_10752,2,0
cv_4345,1,0
cv_4343,2,0
cv_10068,1,0
cv_4354,1,0
cv_106,1,0
cv_8930,1,0
cv_9078,1,0
cv_6792,2,0
cv_1558,2,0
cv_12197,2,0
cv_12221,2,0
cv_3705,2,0
cv_12202,2,0
cv_4301,1,0
cv_1338,1,0
cv_1279,2,0
cv_8998,2,0
cv_8861,1,0
cv_10731,2,0
cv_6811,1,0
cv_827,2,0
cv_12187,1,0
cv_6762,2,0
cv_4319,1,0
cv_8959,1,0
cv_6898,2,0
cv_12976,1,0
cv_1922,3,0
cv_12250,1,0
cv_6082,1,0
cv_3894,1,0
cv_11698,2,0
cv_3871,3,0
cv_9915,3,0
cv_3072,2,0
cv_8027,2,0
cv_8067,2,0
cv_2047,2,0
cv_3494,1,0
cv_12292,1,0
cv_12459,1,0
cv_2000,1,0
cv_13000,2,0
cv_1976,1,0
cv_5352,2,0
cv_2051,1,0
cv_1980,2,0
cv_12757,2,0
cv_11568,2,0
cv_1977,2,0
cv_11567,2,0
cv_2041,2,0
cv_9554,2,0
cv_2005,1,0
cv_184,1,0
cv_1992,1,0
cv_5771,1,0
cv_3476,3,0
cv_11753,2,0
cv_7929,2,0
cv_9058,2,0
cv_1601,2,0
cv_3149,3,0
cv_11029,1,0
cv_9845,3,0
cv_6001,1,0
cv_1648,2,0
cv_7997,1,0
cv_1614,2,0
cv_12175,2,0
cv_10083,1,0
cv_5985,2,0
cv_11017,1,0
cv_6034,2,0
cv_10957,1,0
cv_613,2,0
cv_1641,2,0
cv_1642,2,0
cv_5047,1,0
cv_3704,1,0
cv_12751,1,0
cv_12748,2,0
cv_4176,2,0
cv_5170,1,0
cv_8020,2,0
cv_3986,1,0
cv_12755,2,0
cv_10759,2,0
cv_7,1,0
cv_7597,2,0
cv_84,1,0
cv_5992,2,0
cv_145,2,0
cv_6018,2,0
cv_1624,2,0
cv_12576,1,0
cv_1621,2,0
cv_8021,2,0
cv_7196,2,0
cv_11003,1,0
cv_6040,1,0
cv_345,1,0
cv_11398,1,0
cv_11479,1,0
cv_3739,3,0
cv_997,2,0
cv_5519,2,0
cv_332,2,0
cv_10955,2,0
cv_11024,1,0
cv_6030,2,0
cv_8758,1,0
cv_1619,2,0
cv_5235,2,0
cv_4246,1,0
cv_8826,2,0
cv_6629,2,0
cv_5178,1,0
cv_26,1,0
cv_12822,1,0
cv_8958,1,0
cv_7106,2,0
cv_9103,2,0
cv_11563,2,0
cv_3024,2,0
cv_3380,1,0
cv_5785,1,0
cv_3383,2,0
cv_4202,2,0
cv_7021,1,0
cv_8512,2,0
cv_9220,1,0
v031,1,0
cv_567,1,0
cv_6830,1,0
cv_11198,2,0
cv_9629,1,0
cv_1044,2,0
cv_9840,2,0
cv_7081,2,0
cv_6039,2,0
cv_5298,1,0
cv_12839,1,0
cv_1080,3,0
cv_4259,2,0
cv_1629,2,0
cv_8022,2,0
cv_10828,2,0
cv_3386,1,0
cv_5337,2,0
v053,2,0
cv_906,3,0
cv_10740,2,0
cv_3667,3,0
cv_10769,1,0
cv_7071,1,0
cv_8982,1,0
cv_5161,1,0
cv_8717,1,0
cv_6632,2,0
cv_7690,2,0
cv_11190,2,0
cv_4910,1,0
cv_4803,2,0
cv_3707,2,0
cv_6793,2,0
cv_1651,2,0
cv_11462,1,0
cv_222,1,0
cv_5691,1,0
cv_7697,1,0
cv_4274,2,0
cv_9774,1,0
cv_9775,1,0
cv_9776,1,0
cv_9777,2,0
cv_9778,1,0
cv_9779,1,0
cv_9780,1,0
cv_9781,1,0
cv_9782,1,0
cv_9783,1,0
cv_7515,2,0
cv_342,1,0
cv_1505,2,0
cv_11251,1,0
cv_12326,2,0
cv_4587,2,0
cv_11127,1,0
cv_3457,2,0
cv_3859,2,0
cv_6978,1,0
cv_9942,2,0
cv_5735,1,0
cv_5728,1,0
cv_9417,1,0
cv_12134,1,0
cv_3847,2,0
cv_7176,1,0
cv_3175,2,0
cv_9398,1,0
cv_12739,1,0
cv_8236,1,0
cv_7881,1,0
cv_12345,1,0
cv_1915,4,0
cv_4501,2,0
cv_10268,1,0
cv_3235,2,0
cv_2893,2,0
cv_10318,1,0
cv_4561,2,0
cv_4566,1,0
cv_4550,1,0
cv_4547,1,0
cv_10253,1,0
cv_3827,2,0
cv_2901,2,0
cv_7990,2,0
cv_4559,1,0
cv_11686,1,0
cv_3748,1,0
cv_12222,1,0
cv_7010,3,0
cv_1741,2,0
cv_9373,1,0
cv_826,1,0
cv_7396,2,0
cv_11712,1,0
cv_1759,2,0
cv_1752,1,0
cv_2914,1,0
cv_12295,1,0
cv_6916,2,0
cv_12314,1,0
cv_7979,2,0
cv_4245,1,0
cv_11057,1,0
cv_8136,2,0
cv_12342,1,0
cv_10904,1,0
cv_1702,2,0
cv_11590,1,0
cv_8243,1,0
cv_11978,1,0
cv_4473,1,0
cv_10919,1,0
cv_4494,2,0
cv_10319,1,0
cv_5847,2,0
cv_8153,2,0
cv_12025,1,0
cv_1902,3,0
cv_9301,1,0
cv_2042,2,0
cv_1860,1,0
cv_1995,2,0
cv_7002,1,0
v036,1,0
cv_8290,1,0
cv_8124,2,0
cv_3174,2,0
cv_853,2,0
cv_3945,2,0
cv_5038,2,0
cv_9162,1,0
cv_10564,1,0
cv_8553,1,0
cv_241,1,0
cv_4992,2,0
cv_1125,2,0
cv_10819,1,0
cv_1154,1,0
cv_3912,2,0
cv_4308,2,0
cv_8950,1,0
cv_3910,2,0
cv_689,1,0
cv_6327,2,0
cv_1213,2,0
cv_6441,2,0
cv_1222,2,0
cv_1223,1,0
cv_6298,1,0
cv_1224,2,0
cv_6317,2,0
cv_1225,2,0
cv_7097,2,0
cv_1226,2,0
cv_9118,1,0
cv_1227,2,0
cv_12404,2,0
cv_10594,1,0
cv_10830,1,0
cv_5829,1,0
cv_6447,2,0
cv_12405,2,0
cv_12495,3,0
cv_12496,2,0
cv_12497,2,0
cv_12498,2,0
cv_12499,2,0
cv_12500,2,0
cv_12505,2,0
cv_12506,2,0
cv_12507,2,0
cv_12508,2,0
cv_12509,4,0
cv_12510,2,0
cv_12512,2,0
cv_12513,2,0
cv_12514,2,0
cv_12515,2,0
cv_12526,3,0
cv_1293,1,0
cv_1294,2,0
cv_2317,1,0
cv_2318,2,0
cv_2463,2,0
cv_2464,2,0
cv_2465,2,0
cv_3791,2,0
cv_3831,2,0
cv_4707,2,0
cv_4709,1,0
cv_4710,2,0
cv_4711,2,0
cv_4712,1,0
cv_4713,1,0
cv_4714,2,0
cv_4715,2,0
cv_4716,2,0
cv_4717,2,0
cv_4718,2,0
cv_4728,2,0
cv_4729,2,0
cv_7773,2,0
cv_7776,1,0
cv_7778,2,0
cv_7779,1,0
cv_9108,1,0
cv_7780,1,0
cv_7781,3,0
cv_7001,2,0
cv_7782,2,0
cv_7785,2,0
cv_7786,1,0
cv_7799,1,0
cv_8494,1,0
cv_7818,2,0
cv_7836,1,0
cv_7838,1,0
cv_7839,1,0
cv_7862,2,0
cv_7870,1,0
cv_7923,2,0
cv_7924,1,0
cv_8098,3,0
cv_8109,2,0
cv_8110,2,0
cv_8113,2,0
cv_8117,2,0
cv_8144,2,0
cv_8149,2,0
cv_8165,1,0
cv_8172,2,0
cv_8173,2,0
cv_8175,1,0
cv_8189,2,0
cv_8193,3,0
cv_8197,1,0
cv_8205,1,0
cv_8214,1,0
cv_8221,1,0
cv_9,1,0
cv_9762,1,0
cv_9763,1,0
cv_9764,1,0
cv_9765,1,0
cv_9766,1,0
cv_9767,1,0
cv_9768,1,0
cv_9769,1,0
cv_9770,2,0
cv_9771,1,0
cv_9772,1,0
cv_9773,1,0
cv_889,2,0
cv_10973,1,0
cv_6666,2,0
cv_5478,2,0
cv_7457,1,0
cv_12967,1,0
cv_11763,1,0
cv_3455,2,0
cv_3865,1,0
cv_2918,2,0
cv_2933,2,0
cv_519,1,0
cv_3259,2,0
cv_3052,2,0
cv_9365,1,0
cv_3083,1,0
cv_3828,2,0
cv_11670,2,0
cv_3837,2,0
cv_1768,3,0
cv_3436,1,0
cv_10738,2,0
cv_8211,1,0
cv_10275,1,0
cv_3849,1,0
cv_708,1,0
cv_11711,1,0
cv_1781,2,0
cv_1618,3,0
cv_1724,2,0
cv_4552,2,0
cv_3040,1,0
cv_12297,2,0
cv_9392,1,0
cv_12344,1,0
cv_11669,2,0
cv_879,3,0
cv_8769,1,0
cv_9413,1,0
cv_11696,1,0
cv_10282,1,0
cv_12215,1,0
cv_12303,1,0
cv_10292,1,0
cv_5286,1,0
cv_10281,1,0
cv_351,1,0
cv_9369,1,0
cv_9037,1,0
cv_4353,1,0
cv_8994,1,0
cv_1754,2,0
cv_12162,1,0
cv_12759,1,0
cv_2912,2,0
cv_8272,1,0
cv_2039,3,0
cv_2026,2,0
cv_12320,1,0
cv_10332,1,0
cv_219,2,0
cv_10300,1,0
cv_8151,2,0
cv_3949,2,0
cv_12005,1,0
cv_12363,1,0
cv_11708,1,0
cv_6168,2,0
cv_10909,1,0
cv_8271,1,0
cv_10935,1,0
cv_11076,1,0
cv_4475,1,0
cv_10903,1,0
cv_1357,2,0
cv_2052,2,0
cv_12357,1,0
cv_8225,1,0
cv_11979,1,0
cv_6175,1,0
cv_4058,2,0
cv_12366,1,0
cv_11048,1,0
cv_2001,2,0
cv_1994,2,0
cv_11037,1,0
cv_12856,1,0
cv_5930,2,0
cv_12376,1,0
cv_11970,1,0
cv_12388,1,0
cv_7338,2,0
cv_11773,1,0
cv_1891,2,0
cv_9147,1,0
cv_11777,1,0
cv_9079,1,0
cv_6670,2,0
cv_7186,1,0
cv_5893,2,0
cv_4615,1,0
cv_4890,2,0
cv_978,1,0
cv_7042,2,0
cv_181,1,0
cv_6624,2,0
cv_7191,2,0
cv_1589,3,0
cv_1555,2,0
cv_6111,2,0
cv_9057,1,0
cv_7031,1,0
cv_3556,2,0
cv_10565,1,0
cv_5007,1,0
cv_6371,1,0
cv_9153,1,0
cv_7109,2,0
cv_6422,2,0
cv_9140,1,0
cv_7026,2,0
cv_9198,1,0
cv_6358,1,0
cv_10534,4,0
cv_9178,1,0
cv_7054,2,0
cv_3219,1,0
cv_7047,1,0
cv_3484,2,0
cv_12878,1,0
cv_6278,2,0
cv_1368,3,0
cv_3464,1,0
cv_6362,2,0
cv_10833,1,0
cv_10241,1,0
cv_12875,1,0
cv_10533,1,0
cv_11731,1,0
cv_9196,1,0
cv_4384,2,0
cv_6469,2,0
cv_6299,1,0
cv_5045,2,0
cv_8719,2,0
cv_12849,1,0
cv_4394,1,0
cv_5029,2,0
cv_6573,4,0
cv_7278,2,0
cv_9245,2,0
cv_1242,2,0
cv_10802,1,0
cv_701,2,0
cv_10583,1,0
cv_3897,2,0
cv_1881,3,0
cv_10821,1,0
cv_7049,3,0
cv_4960,2,0
cv_1375,2,0
cv_6397,2,0
cv_5019,2,0
cv_6500,1,0
cv_9093,1,0
cv_3597,1,0
cv_6968,2,0
cv_11739,1,0
cv_271,2,0
cv_11741,1,0
cv_6611,1,0
cv_6376,2,0
cv_3088,2,0
cv_5835,1,0
cv_3244,2,0
cv_3881,2,0
cv_4989,1,0
cv_9082,1,0
cv_3870,1,0
cv_7103,2,0
cv_3348,2,0
cv_4984,1,0
cv_3542,1,0
cv_9948,2,0
cv_6021,1,0
cv_9328,1,0
cv_6680,2,0
cv_4067,1,0
cv_9148,1,0
cv_746,2,0
cv_11883,1,0
cv_9326,1,0
cv_3005,3,0
cv_3330,1,0
cv_8621,1,0
cv_4248,2,0
cv_1955,2,0
cv_9959,1,0
cv_1507,2,0
cv_6083,2,0
cv_509,2,0
cv_522,1,0
cv_1712,2,0
cv_7368,2,0
cv_2892,2,0
cv_2971,2,0
cv_1663,2,0
cv_10261,1,0
cv_9384,1,0
cv_5640,2,0
cv_4522,2,0
cv_4523,1,0
cv_4357,3,0
cv_3453,1,0
cv_825,1,0
cv_1599,2,0
cv_10245,1,0
cv_3431,2,0
cv_2898,1,0
cv_4505,3,0
cv_9374,1,0
cv_11209,3,0
cv_7829,1,0
cv_12168,2,0
cv_4578,1,0
cv_9387,1,0
cv_3449,1,0
cv_5722,1,0
cv_10254,1,0
cv_12293,1,0
cv_6918,1,0
cv_675,2,0
cv_11047,1,0
cv_921,1,0
cv_1565,2,0
cv_1764,2,0
cv_3514,2,0
cv_1760,2,0
cv_11086,1,0
cv_1682,3,0
cv_2034,2,0
cv_8190,3,0
cv_2031,1,0
cv_11679,2,0
cv_1991,2,0
cv_6157,2,0
cv_10316,1,0
cv_11966,1,0
cv_12021,1,0
cv_10910,1,0
cv_8185,3,0
cv_3941,2,0
cv_2002,2,0
cv_12399,1,0
cv_2964,1,0
cv_6211,1,0
cv_8269,1,0
cv_9009,1,0
cv_8300,1,0
cv_11982,1,0
cv_2010,2,0
cv_9297,1,0
cv_4998,1,0
cv_8192,2,0
cv_924,2,0
cv_11046,1,0
cv_9195,1,0
cv_8303,1,0
cv_3025,2,0
cv_10302,1,0
cv_1869,3,0
cv_9089,1,0
cv_7043,1,0
cv_5820,1,0
cv_9182,1,0
cv_4993,1,0
cv_5781,1,0
cv_5036,1,0
cv_1369,2,0
cv_5067,2,0
cv_5035,1,0
cv_6504,1,0
cv_5051,2,0
cv_9305,1,0
cv_9144,1,0
cv_344,1,0
cv_10588,1,0
cv_7102,1,0
cv_9145,1,0
cv_571,2,0
cv_12850,1,0
cv_236,3,0
cv_5831,2,0
cv_11733,1,0
cv_6277,2,0
cv_9853,3,0
cv_12745,1,0
cv_3459,1,0
cv_2961,1,0
cv_6449,2,0
cv_4392,2,0
cv_802,1,0
cv_9924,1,0
cv_9146,1,0
cv_9937,1,0
cv_9938,1,0
cv_9939,1,0
cv_9940,2,0
cv_9941,1,0
cv_9944,1,0
cv_9945,2,0
cv_8580,1,0
cv_5258,2,0
cv_8513,1,0
cv_3660,1,0
cv_11381,1,0
cv_6781,2,0
cv_6836,2,0
cv_7172,1,0
cv_328,1,0
cv_6779,2,0
cv_5151,1,0
cv_5280,2,0
cv_5868,2,0
cv_3232,2,0
cv_1928,1,0
cv_5264,1,0
cv_29,2,0
cv_11239,3,0
cv_6685,2,0
cv_11255,2,0
cv_5824,2,0
cv_1324,1,0
cv_1904,1,0
cv_9957,2,0
cv_5811,2,0
cv_155,2,0
cv_10844,1,0
cv_5939,2,0
cv_3807,3,0
cv_9381,1,0
cv_3036,2,0
cv_3795,2,0
cv_3866,2,0
cv_8156,2,0
cv_2921,2,0
cv_5733,1,0
cv_2936,1,0
cv_4513,2,0
cv_5956,3,0
cv_9377,1,0
cv_9401,1,0
cv_3452,1,0
cv_7363,2,0
cv_1968,3,0
cv_10260,1,0
cv_3754,1,0
cv_11369,1,0
cv_510,1,0
cv_9389,1,0
cv_3808,2,0
cv_4568,2,0
cv_13110,1,0
cv_9408,2,0
cv_9418,1,0
cv_3079,2,0
cv_7386,2,0
cv_10270,1,0
cv_11678,2,0
cv_11701,1,0
cv_3504,2,0
cv_11715,1,0
cv_9388,1,0
cv_3834,2,0
cv_5865,3,0
cv_12128,1,0
cv_9033,1,0
cv_2911,1,0
cv_12743,1,0
cv_12206,1,0
cv_9961,2,0
cv_3020,2,0
cv_3366,1,0
cv_1526,2,0
cv_4860,2,0
cv_7384,2,0
cv_10278,1,0
cv_5863,1,0
cv_325,3,0
cv_1674,2,0
cv_1649,2,0
cv_3094,2,0
cv_4339,1,0
cv_1650,2,0
cv_2906,2,0
cv_2974,1,0
cv_11971,1,0
cv_10917,1,0
cv_1728,1,0
cv_9053,1,0
cv_10323,1,0
cv_5174,1,0
cv_1920,1,0
cv_10200,3,0
cv_6882,3,0
cv_5856,3,0
cv_6187,2,0
cv_6162,2,0
cv_11666,1,0
cv_8160,2,0
cv_10902,1,0
cv_8234,1,0
cv_5852,2,0
cv_8195,1,0
cv_10898,1,0
cv_1944,1,0
cv_8168,4,0
cv_4047,2,0
cv_1978,2,0
cv_5279,2,0
cv_11089,1,0
cv_9304,1,0
cv_9847,2,0
cv_1979,3,0
cv_2991,2,0
cv_11064,1,0
cv_11782,1,0
cv_8307,1,0
cv_9308,1,0
cv_8158,2,0
cv_8134,2,0
cv_10921,1,0
cv_6172,2,0
cv_3950,1,0
cv_10911,1,0
cv_12864,1,0
cv_12874,1,0
cv_4958,1,0
cv_7195,2,0
cv_7904,2,0
cv_6586,2,0
cv_9192,1,0
cv_1387,2,0
cv_9175,1,0
cv_9141,1,0
cv_11750,1,0
cv_12888,1,0
cv_9081,1,0
cv_9136,1,0
cv_10801,1,0
cv_6437,2,0
cv_4967,2,0
cv_10546,1,0
cv_240,1,0
cv_857,2,0
cv_6597,2,0
cv_3909,2,0
cv_9125,1,0
cv_5056,2,0
cv_7045,2,0
cv_729,1,0
cv_7090,2,0
cv_5838,2,0
cv_12851,1,0
cv_7056,2,0
cv_5251,2,0
cv_11747,1,0
cv_10526,1,0
cv_6933,2,0
cv_6937,2,0
cv_6954,1,0
cv_194,1,0
cv_6982,2,0
cv_255,1,0
cv_6986,2,0
cv_6991,3,0
cv_343,1,0
cv_6993,2,0
cv_6995,2,0
cv_348,2,0
cv_6998,2,0
cv_7007,1,0
cv_7649,1,0
cv_823,1,0
cv_7012,2,0
cv_824,1,0
cv_973,2,0
cv_7086,3,0
cv_987,2,0
cv_7141,1,0
cv_993,1,0
cv_7143,2,0
cv_1006,2,0
cv_7181,1,0
cv_1019,2,0
cv_7201,2,0
cv_1112,1,0
cv_7205,2,0
cv_3043,2,0
cv_7225,1,0
cv_3404,1,0
cv_7226,2,0
cv_7409,3,0
cv_3589,1,0
cv_7426,1,0
cv_3737,2,0
cv_3766,2,0
cv_7460,1,0
cv_3820,2,0
cv_7512,2,0
cv_7524,2,0
cv_4187,2,0
cv_7527,1,0
cv_4719,2,0
cv_7532,2,0
cv_4721,2,0
cv_7594,1,0
cv_4722,2,0
cv_7605,1,0
cv_4813,1,0
cv_7615,2,0
cv_4865,2,0
cv_7618,1,0
cv_5199,2,0
cv_9841,3,0
cv_7621,2,0
cv_1396,2,0
cv_5201,2,0
cv_7709,1,0
cv_5209,3,0
cv_7769,1,0
cv_5217,2,0
cv_7789,1,0
cv_5218,1,0
cv_7790,2,0
cv_5221,2,0
cv_7803,2,0
cv_7824,2,0
cv_5255,1,0
cv_5190,2,0
cv_5256,2,0
cv_7826,1,0
cv_5269,1,0
cv_7848,1,0
cv_5278,2,0
cv_7854,1,0
cv_5283,1,0
cv_7855,2,0
cv_5360,2,0
cv_7860,1,0
cv_5366,2,0
cv_5377,2,0
cv_142,3,0
cv_7878,3,0
cv_5409,2,0
cv_7895,1,0
cv_5430,1,0
cv_8901,1,0
cv_5432,2,0
cv_8905,1,0
cv_5443,2,0
cv_8908,1,0
cv_5451,2,0
cv_9529,1,0
cv_5486,2,0
cv_9538,1,0
cv_5496,2,0
cv_9539,1,0
cv_5553,3,0
cv_9690,1,0
cv_5575,2,0
cv_9700,3,0
cv_5621,2,0
cv_9703,1,0
cv_5636,1,0
cv_9880,1,0
cv_5639,1,0
cv_9882,1,0
cv_5663,2,0
cv_9883,1,0
cv_9892,2,0
cv_5675,2,0
cv_9896,1,0
cv_5678,2,0
cv_9900,1,0
cv_9902,1,0
cv_11506,2,0
cv_5697,1,0
cv_5731,1,0
cv_5732,3,0
cv_4846,2,0
cv_5736,2,0
cv_5762,1,0
cv_5787,1,0
cv_5790,2,0
cv_6003,1,0
cv_6022,1,0
cv_6304,2,0
cv_6367,1,0
cv_6370,1,0
cv_6384,2,0
cv_6386,2,0
cv_6414,2,0
cv_6523,1,0
cv_6593,1,0
cv_6595,1,0
cv_6769,2,0
cv_6847,3,0
cv_6875,1,0
cv_6913,2,0
cv_6914,2,0
cv_6917,2,0
cv_6923,2,0
cv_6924,2,0
cv_6925,2,0
cv_6929,2,0
cv_1,1,0
cv_9926,1,0
cv_9949,2,0
cv_9951,2,0
cv_9952,2,0
cv_9955,1,0
cv_9956,1,0
cv_12746,2,0
cv_11760,2,0
cv_6790,1,0
cv_12100,1,0
cv_12170,2,0
v042,2,0
cv_9960,1,0
cv_864,1,0
cv_6508,2,0
cv_6795,2,0
cv_11141,1,0
cv_12494,1,0
cv_7630,2,0
cv_6999,2,0
cv_462,2,0
cv_8527,1,0
cv_2024,2,0
cv_6951,2,0
cv_1664,2,0
cv_9364,1,0
cv_2931,1,0
cv_3067,2,0
cv_4546,1,0
cv_2896,2,0
cv_7834,1,0
cv_7823,1,0
cv_3566,2,0
cv_12317,1,0
cv_9352,1,0
cv_9005,1,0
cv_4549,1,0
cv_4364,2,0
cv_7957,2,0
cv_1753,2,0
cv_9390,1,0
cv_12135,1,0
cv_1610,1,0
cv_10272,1,0
cv_4545,2,0
cv_12313,1,0
cv_4580,1,0
cv_1655,2,0
cv_2021,2,0
cv_1748,2,0
cv_11706,1,0
cv_11088,1,0
cv_3948,2,0
cv_5239,2,0
cv_1677,2,0
cv_6174,2,0
cv_10310,1,0
cv_12186,1,0
cv_10940,1,0
cv_1672,2,0
cv_10320,1,0
cv_11688,1,0
cv_10939,1,0
cv_8259,1,0
cv_11720,1,0
cv_11972,1,0
cv_8228,1,0
cv_11771,1,0
cv_5845,2,0
cv_11572,1,0
cv_11964,1,0
cv_8120,2,0
cv_10927,1,0
cv_8304,1,0
cv_8268,2,0
cv_2966,2,0
cv_10946,1,0
cv_8240,1,0
cv_8131,1,0
cv_11968,1,0
cv_8119,2,0
cv_1903,3,0
cv_1897,1,0
cv_1900,2,0
cv_12379,1,0
cv_11056,1,0
cv_1856,2,0
cv_4490,1,0
cv_6420,1,0
cv_7138,1,0
cv_10312,1,0
cv_8005,2,0
cv_6392,2,0
cv_1889,1,0
cv_10831,1,0
cv_275,2,0
cv_10528,2,0
cv_9171,1,0
cv_12887,1,0
cv_10309,1,0
cv_11736,1,0
cv_9122,1,0
cv_6426,2,0
cv_5060,1,0
cv_3879,1,0
cv_6558,2,0
cv_9199,1,0
cv_7096,1,0
cv_5823,2,0
v035,2,0
cv_6568,2,0
cv_6378,2,0
cv_3920,2,0
cv_6475,2,0
cv_3916,2,0
cv_7070,1,0
cv_3887,1,0
cv_3898,2,0
cv_3883,2,0
cv_1397,2,0
cv_5491,2,0
cv_5141,1,0
cv_3485,1,0
cv_7985,1,0
cv_11397,1,0
cv_4823,2,0
cv_11448,1,0
cv_10810,1,0
cv_10502,1,0
cv_4263,1,0
cv_6269,1,0
cv_8014,2,0
cv_5147,1,0
cv_8295,2,0
cv_8894,1,0
cv_11393,2,0
cv_9512,1,0
cv_4100,2,0
cv_2823,2,0
cv_5010,2,0
cv_329,1,0
cv_6239,1,0
cv_11365,2,0
cv_10714,1,0
cv_10715,2,0
cv_10716,1,0
cv_10717,1,0
cv_10718,1,0
cv_10719,1,0
cv_1072,3,0
cv_10720,2,0
cv_10721,1,0
cv_10723,1,0
cv_10724,1,0
cv_10725,1,0
cv_10726,1,0
cv_10727,1,0
cv_10728,1,0
cv_1073,3,0
cv_10770,1,0
cv_10772,1,0
cv_10773,1,0
cv_10774,1,0
cv_10775,1,0
cv_10776,1,0
cv_10777,1,0
cv_11700,2,0
cv_10778,1,0
cv_10779,1,0
cv_1078,2,0
cv_10782,1,0
cv_10783,1,0
cv_10784,1,0
cv_10785,1,0
cv_10786,1,0
cv_10787,1,0
cv_10788,1,0
cv_10789,1,0
cv_1079,1,0
cv_10790,1,0
cv_10792,1,0
cv_10794,1,0
cv_10795,1,0
cv_10796,1,0
cv_10799,1,0
cv_1081,3,0
cv_1082,3,0
cv_1083,3,0
cv_1084,3,0
cv_10849,1,0
cv_1085,3,0
cv_10850,1,0
cv_10851,1,0
cv_10852,1,0
cv_10853,1,0
cv_10854,1,0
cv_10855,1,0
cv_10856,1,0
cv_10857,2,0
cv_10858,1,0
cv_10859,1,0
cv_1086,1,0
cv_10860,1,0
cv_10861,1,0
cv_10862,1,0
cv_10863,1,0
cv_10864,1,0
cv_10865,1,0
cv_10866,1,0
cv_10867,1,0
cv_10868,1,0
cv_10869,1,0
cv_1087,1,0
cv_10870,1,0
cv_10871,1,0
cv_10872,1,0
cv_10873,1,0
cv_10874,1,0
cv_10875,1,0
cv_10876,1,0
cv_10877,1,0
cv_10878,1,0
cv_10879,1,0
cv_1088,2,0
cv_10880,1,0
cv_10881,1,0
cv_10882,1,0
cv_10883,1,0
cv_10884,1,0
cv_10885,1,0
cv_10886,1,0
cv_10887,1,0
cv_10888,1,0
cv_10889,1,0
cv_1089,2,0
cv_10890,1,0
cv_10891,1,0
cv_1497,1,0
cv_1636,2,0
cv_5180,1,0
cv_1165,2,0
cv_1191,2,0
cv_1195,1,0
cv_1209,2,0
cv_121,1,0
cv_1211,2,0
cv_1212,2,0
cv_1215,1,0
cv_1216,2,0
cv_1217,3,0
cv_1219,2,0
cv_122,2,0
cv_1220,2,0
cv_12503,1,0
cv_12504,1,0
cv_9785,1,0
cv_9786,1,0
cv_9787,1,0
cv_9788,1,0
cv_9789,1,0
cv_9790,1,0
cv_9791,1,0
cv_9792,1,0
cv_11286,3,0
cv_9794,1,0
cv_9795,1,0
cv_9796,1,0
cv_9797,1,0
cv_9799,1,0
cv_9800,1,0
cv_9801,1,0
cv_9802,1,0
cv_9803,1,0
cv_9806,1,0
cv_9807,1,0
cv_9808,1,0
cv_9809,1,0
cv_9810,1,0
cv_9811,1,0
cv_9812,2,0
cv_9813,1,0
cv_9814,1,0
cv_9815,1,0
cv_9816,1,0
cv_9817,1,0
cv_9818,1,0
cv_9820,1,0
cv_9821,1,0
cv_9822,1,0
cv_9932,2,0
cv_9823,1,0
cv_9824,1,0
cv_11559,1,0
cv_9825,2,0
cv_9826,1,0
cv_9827,1,0
cv_910,1,0
